Player,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR
PJ Cummins,3,12,0,88,4,22,7.33,18
Shakib Al Hasan,3,10,0,81,2,40.5,8.1,30
CV Varun,3,12,0,102,3,34,8.5,24
M Prasidh Krishna,3,12,0,108,4,27,9,18
Harbhajan Singh,3,7,0,63,0,-,9,-
AD Russell,3,7,0,85,6,14.16,12.14,7
